customer_id,tenure_months,monthly_charges,contract_type,login_count_last_month,support_tickets,days_since_last_login,payment_method,internet_service,online_security,tech_support,streaming_tv,paperless_billing,senior_citizen,total_charges,churned
CUST_00811,35,40.80931254409449,One Year,2,7,55,Bank Transfer,No,Yes,No,No,Yes,0,1414.956787236688,Yes
CUST_00812,37,80.00247167457269,One Year,41,8,86,Electronic Check,DSL,No,Yes,No internet service,Yes,1,3028.3393444219505,Yes
CUST_00813,5,21.21311057752213,Month-to-Month,10,12,19,Electronic Check,Fiber Optic,No,No,Yes,No,0,111.00246079183844,Yes
CUST_00814,26,52.06825238781099,Month-to-Month,42,8,53,Electronic Check,DSL,Yes,Yes,Yes,Yes,0,1395.6442729065798,Yes
CUST_00815,62,114.44002296469063,One Year,16,9,24,Credit Card,Fiber Optic,No,Yes,No,Yes,0,7407.720990219673,Yes
CUST_00816,4,148.93529367541726,Month-to-Month,31,3,27,Electronic Check,No,No internet service,No,No,Yes,0,574.3305826556278,Yes
CUST_00817,42,32.89315294633807,Month-to-Month,3,0,4,Credit Card,DSL,No,No,No internet service,No,0,1322.2699657501544,Yes
CUST_00818,18,72.19426106196747,Two Year,3,14,20,Electronic Check,Fiber Optic,No internet service,No internet service,No internet service,Yes,0,1306.9954138775106,Yes
CUST_00819,40,124.00922593089074,Month-to-Month,16,2,17,Credit Card,DSL,No,Yes,No,Yes,0,4856.348850021754,Yes
CUST_00820,39,46.52463250175685,Two Year,40,8,46,Credit Card,Fiber Optic,No,No,Yes,Yes,0,1873.9849520938171,Yes
CUST_00821,14,92.1610434092972,Month-to-Month,18,3,69,Bank Transfer,DSL,Yes,No,Yes,No,0,1312.4454220852163,Yes
CUST_00822,32,115.29926848385773,One Year,4,4,56,Cash,DSL,Yes,No,Yes,No,0,3863.255352962844,Yes
CUST_00823,51,100.07810853382327,Two Year,31,6,18,Credit Card,DSL,Yes,No internet service,Yes,No,0,4978.829957319113,Yes
CUST_00824,38,44.4432155000041,Month-to-Month,21,4,64,Bank Transfer,DSL,No,No,No,No,1,1686.4413502570676,Yes
CUST_00825,23,66.19999392914613,Month-to-Month,55,3,2,Electronic Check,No,No internet service,No internet service,No,Yes,0,1522.7887354458246,Yes
CUST_00826,63,121.89293198310163,Month-to-Month,5,14,41,Bank Transfer,Fiber Optic,No,Yes,Yes,No,0,7478.961932149798,Yes
CUST_00827,15,92.04944683716217,Month-to-Month,34,1,20,Credit Card,DSL,No,No,No internet service,Yes,0,1393.1812739372583,Yes
CUST_00828,25,20.679849760578655,One Year,21,14,39,Bank Transfer,Fiber Optic,No,Yes,Yes,Yes,0,514.0641507964647,Yes
CUST_00829,17,118.9287988036522,Two Year,0,1,66,Bank Transfer,DSL,No,Yes,No,Yes,0,2011.017799370059,Yes
CUST_00830,66,24.59047614223108,Month-to-Month,19,12,24,Cash,Fiber Optic,No,Yes,No,Yes,0,1600.693975577898,Yes
CUST_00831,53,116.94539175506017,Month-to-Month,21,12,54,Electronic Check,No,No,Yes,No,No,0,5898.693466550568,Yes
CUST_00832,51,46.322472821480865,Month-to-Month,47,3,83,Bank Transfer,Fiber Optic,No,Yes,No,Yes,0,2367.6659945540187,Yes
CUST_00833,39,144.54955241551943,One Year,54,9,51,Cash,No,Yes,Yes,Yes,No,0,5544.554622930137,Yes
CUST_00834,51,67.83229766927099,Month-to-Month,10,12,43,Bank Transfer,Fiber Optic,No internet service,Yes,No,Yes,0,3286.9314237799094,Yes
CUST_00835,70,62.50111012395028,One Year,12,9,84,Credit Card,DSL,Yes,No internet service,No,Yes,0,4291.051588334586,Yes
CUST_00836,6,39.35544654321781,One Year,58,12,55,Credit Card,Fiber Optic,Yes,Yes,No internet service,Yes,0,230.9053707773454,Yes
CUST_00837,67,59.72854801372794,One Year,41,14,54,Bank Transfer,Fiber Optic,No internet service,No,No,No,0,3959.172663375678,Yes
CUST_00838,7,133.96459903766606,Month-to-Month,2,8,86,Credit Card,Fiber Optic,No,Yes,No,No,0,903.2290328479065,Yes
CUST_00839,51,149.52346389154215,One Year,8,7,69,Cash,No,No,No internet service,No,Yes,0,7631.556110053052,Yes
CUST_00840,42,67.88023896589029,Month-to-Month,59,2,76,Electronic Check,Fiber Optic,No,No internet service,No internet service,Yes,0,2905.8342044529577,Yes
CUST_00841,64,78.31938202409054,Month-to-Month,11,14,86,Credit Card,No,No,No,Yes,Yes,1,5077.69519076937,Yes
CUST_00842,15,113.86922196635581,Two Year,22,13,72,Bank Transfer,No,Yes,No,No,No,1,1759.9208388175396,Yes
CUST_00843,29,135.2054514604597,One Year,13,8,80,Electronic Check,Fiber Optic,No,Yes,No,No,0,3902.1407431950365,Yes
CUST_00844,33,97.09576344428194,Month-to-Month,32,13,65,Cash,Fiber Optic,No,No internet service,No,Yes,0,3210.2774898995717,Yes
CUST_00845,27,70.89834076311782,Month-to-Month,17,4,18,Electronic Check,DSL,No,No internet service,Yes,No,0,1973.674053560875,Yes
CUST_00846,36,73.64083931032108,Month-to-Month,48,10,82,Bank Transfer,No,No,No internet service,No,Yes,0,2631.9032879082697,Yes
CUST_00847,29,110.43035904458489,Month-to-Month,58,2,6,Electronic Check,Fiber Optic,No internet service,No,Yes,Yes,0,3267.042209211407,Yes
CUST_00848,38,20.418374268556228,Month-to-Month,40,4,62,Bank Transfer,DSL,Yes,Yes,No,No,0,770.824031620323,Yes
CUST_00849,57,100.54661386977929,Month-to-Month,8,12,41,Bank Transfer,DSL,No,No internet service,No,Yes,0,5684.010312187764,Yes
CUST_00850,27,66.21409135737646,Month-to-Month,22,9,41,Credit Card,Fiber Optic,No,Yes,No internet service,Yes,0,1834.2995199337124,Yes
CUST_00851,55,123.24565306602095,One Year,9,12,58,Credit Card,DSL,No internet service,No,No,Yes,0,6558.098766746344,Yes
CUST_00852,33,32.08878317700718,One Year,18,3,19,Bank Transfer,DSL,Yes,Yes,Yes,Yes,0,1041.837231672526,Yes
CUST_00853,68,96.46629470329077,One Year,46,7,72,Credit Card,Fiber Optic,No,No internet service,Yes,No,0,6378.773106440809,Yes
CUST_00854,66,82.52647568519609,Month-to-Month,4,12,16,Credit Card,DSL,No internet service,Yes,No internet service,No,0,5370.008140107537,Yes
CUST_00855,10,103.50231836767956,Two Year,46,11,26,Electronic Check,Fiber Optic,Yes,Yes,Yes,No,0,1007.1163527013817,Yes
CUST_00856,5,28.430967282785886,Two Year,51,4,46,Credit Card,DSL,No internet service,No,No,Yes,0,143.28362586367626,Yes
CUST_00857,38,95.39789236565707,Two Year,22,9,1,Bank Transfer,DSL,Yes,No,Yes,Yes,0,3733.2104012069003,Yes
CUST_00858,13,92.99299643473809,Two Year,29,11,62,Bank Transfer,Fiber Optic,No,No,No,Yes,0,1243.5578632455765,Yes
CUST_00859,31,92.88581227410222,Two Year,24,7,61,Cash,Fiber Optic,No internet service,Yes,No,Yes,0,2840.4437727894165,Yes
CUST_00860,47,98.45339665753913,One Year,27,8,18,Bank Transfer,DSL,No,Yes,Yes,No,0,4853.474216830775,Yes
CUST_00861,52,107.94083183942709,Month-to-Month,33,3,16,Credit Card,DSL,No,No,Yes,No,0,5665.602990280355,Yes
CUST_00862,56,124.64856995850006,One Year,44,6,68,Bank Transfer,Fiber Optic,Yes,No internet service,No internet service,Yes,0,6910.098109955087,Yes
CUST_00863,15,55.07669361666787,One Year,55,1,38,Electronic Check,DSL,No internet service,No internet service,No,No,0,853.8709953687244,Yes
CUST_00864,29,127.25642332340807,One Year,47,5,81,Cash,DSL,No,No,No,No,0,3775.269815904151,Yes
CUST_00865,8,84.77323869424897,One Year,46,7,70,Bank Transfer,DSL,Yes,No internet service,No internet service,Yes,0,695.091411657335,Yes
CUST_00866,5,30.01757628746305,Month-to-Month,24,11,80,Credit Card,No,No,No,No internet service,No,0,145.52730131225442,Yes
CUST_00867,29,27.611620801717294,Month-to-Month,9,6,38,Cash,No,No,No,Yes,Yes,0,798.200613330445,Yes
CUST_00868,47,63.45098143048791,Two Year,13,6,35,Credit Card,No,Yes,No,No internet service,Yes,1,3090.100372279838,Yes
CUST_00869,68,122.03660702449078,One Year,41,7,39,Electronic Check,Fiber Optic,Yes,No,Yes,Yes,0,8301.84021396641,Yes
CUST_00870,45,111.99852151631904,One Year,56,6,44,Bank Transfer,Fiber Optic,Yes,No,Yes,Yes,0,5132.392430375074,No
CUST_00871,2,122.51994540741283,Month-to-Month,45,4,3,Credit Card,Fiber Optic,No,No,No internet service,Yes,0,247.1946180489913,Yes
CUST_00872,27,87.24497733740921,Month-to-Month,57,6,24,Credit Card,Fiber Optic,No,Yes,Yes,Yes,0,2436.260445611705,Yes
CUST_00873,36,77.22586973421377,Two Year,29,12,68,Credit Card,DSL,No,Yes,Yes,Yes,0,2720.236394944508,Yes
CUST_00874,36,39.16882847181691,One Year,54,13,29,Electronic Check,Fiber Optic,No internet service,Yes,Yes,No,0,1420.7204265536263,Yes
CUST_00875,26,62.6650579692105,One Year,40,9,75,Cash,No,No internet service,No,No,No,0,1567.9054516375913,Yes
CUST_00876,43,76.42251760260379,Month-to-Month,24,2,67,Credit Card,Fiber Optic,No,Yes,No,No,0,3348.6747185631993,Yes
CUST_00877,27,31.51805585835024,One Year,13,4,87,Electronic Check,Fiber Optic,Yes,Yes,No,Yes,0,870.7276814491186,Yes
CUST_00878,69,48.67955385245746,Month-to-Month,34,6,28,Credit Card,DSL,No,No,No internet service,Yes,1,3205.3333366462193,Yes
CUST_00879,20,97.76928822828604,One Year,51,14,72,Bank Transfer,Fiber Optic,No,No,No,Yes,0,1989.7596793474663,Yes
CUST_00880,11,115.63620485109467,Month-to-Month,47,8,67,Credit Card,Fiber Optic,No,No,Yes,Yes,0,1261.146855872471,Yes
CUST_00881,38,149.78517648108345,Month-to-Month,33,14,50,Cash,No,No,No,No internet service,Yes,1,5477.878786424704,Yes
CUST_00882,6,141.3047330746625,One Year,9,1,23,Electronic Check,DSL,No,No internet service,Yes,No,1,841.037932891717,Yes
CUST_00883,23,103.5334759395749,Two Year,34,3,13,Electronic Check,No,No internet service,No internet service,Yes,No,0,2308.458553092326,Yes
CUST_00884,47,74.76224692822936,Month-to-Month,10,11,68,Electronic Check,Fiber Optic,Yes,No internet service,Yes,No,0,3484.1546978091606,Yes
CUST_00885,46,102.70305741207025,Two Year,10,6,17,Electronic Check,No,No,No,No,Yes,0,4669.69845787644,Yes
CUST_00886,12,122.13471035043015,Month-to-Month,20,0,41,Cash,Fiber Optic,Yes,Yes,Yes,Yes,0,1500.555596437742,Yes
CUST_00887,13,35.38370482004035,Month-to-Month,20,12,56,Electronic Check,Fiber Optic,No internet service,No internet service,Yes,No,1,472.60175373791196,Yes
CUST_00888,62,73.28763566051748,Month-to-Month,21,1,82,Cash,Fiber Optic,Yes,Yes,Yes,Yes,0,4592.465448524258,Yes
CUST_00889,60,129.17429713263024,Month-to-Month,44,8,11,Bank Transfer,Fiber Optic,Yes,Yes,Yes,Yes,0,7380.518277918383,Yes
CUST_00890,43,69.89828375129572,One Year,6,12,81,Credit Card,No,No,No,No,Yes,1,3135.1753868379446,Yes
CUST_00891,68,94.34339525953425,Month-to-Month,54,9,16,Bank Transfer,DSL,No,Yes,No internet service,Yes,0,6534.826061339736,Yes
CUST_00892,5,96.41001691208577,Month-to-Month,16,6,29,Credit Card,DSL,Yes,No internet service,No,Yes,0,459.5959722850165,Yes
CUST_00893,37,43.981912907373115,Two Year,1,11,87,Bank Transfer,No,No,No,Yes,No,1,1679.2154365521958,Yes
CUST_00894,31,67.09060741479749,Month-to-Month,11,9,74,Bank Transfer,Fiber Optic,No,No,Yes,No,0,2017.4699200562202,Yes
CUST_00895,9,63.48646753645118,One Year,56,6,22,Electronic Check,Fiber Optic,Yes,No,No internet service,Yes,0,575.9047339599751,Yes
CUST_00896,51,23.405572109168425,Month-to-Month,41,5,80,Credit Card,Fiber Optic,No,No,Yes,Yes,0,1189.7013751010861,Yes
CUST_00897,29,23.144929305876182,One Year,17,2,0,Credit Card,DSL,No internet service,Yes,No internet service,No,0,665.8225052955617,Yes
CUST_00898,40,128.12061567785054,Month-to-Month,53,9,78,Bank Transfer,No,No,No,Yes,Yes,0,5324.546074155795,Yes
CUST_00899,41,55.49920529646561,Month-to-Month,58,2,31,Cash,Fiber Optic,No,No,No internet service,Yes,0,2261.2141831448953,Yes
CUST_00900,11,87.350239611046,Month-to-Month,10,1,8,Bank Transfer,DSL,No,No,Yes,Yes,1,920.0494633310581,Yes
CUST_00901,23,58.834324566540495,Month-to-Month,15,10,14,Bank Transfer,DSL,No,No,No,Yes,0,1413.628147064619,Yes
CUST_00902,1,142.28830186499425,Month-to-Month,48,5,27,Electronic Check,No,Yes,Yes,No,No,0,148.27202625774316,Yes
CUST_00903,46,53.708578652550585,One Year,50,3,23,Electronic Check,DSL,Yes,Yes,No,No,0,2516.160459044003,Yes
CUST_00904,21,75.85538565606156,Two Year,17,4,59,Credit Card,No,No internet service,Yes,Yes,Yes,0,1587.8484969892213,Yes
CUST_00905,36,133.45493256299824,Two Year,34,2,34,Bank Transfer,DSL,No internet service,No,No,Yes,0,4608.771890572787,Yes
CUST_00906,54,129.45136368293512,One Year,52,5,85,Credit Card,Fiber Optic,No,No internet service,No,Yes,0,7193.617437244248,Yes
CUST_00907,57,44.19318432001605,Month-to-Month,58,10,26,Cash,No,Yes,No internet service,Yes,Yes,0,2412.0739044189886,Yes
CUST_00908,1,124.34363027344236,Month-to-Month,25,11,82,Credit Card,Fiber Optic,Yes,No,Yes,No,0,118.97945830998982,Yes
CUST_00909,63,79.56429527592604,Month-to-Month,15,2,75,Bank Transfer,Fiber Optic,No,No,No,No,1,5031.2894425772265,Yes
CUST_00910,54,82.78595337109618,Month-to-Month,5,13,19,Credit Card,Fiber Optic,No,No,Yes,Yes,0,4318.50380067397,Yes
CUST_00911,55,37.35239641407269,One Year,56,14,64,Credit Card,DSL,Yes,Yes,No,No,0,1953.2508046907571,Yes
CUST_00912,40,30.478196788426203,One Year,43,13,84,Electronic Check,DSL,No internet service,Yes,Yes,No,0,1209.7544156150586,Yes
CUST_00913,15,114.63210990658948,Month-to-Month,42,7,48,Credit Card,No,No,No internet service,No,No,1,1657.1018173314046,Yes
CUST_00914,21,84.53994980618897,Month-to-Month,46,8,0,Credit Card,No,No internet service,No,Yes,Yes,0,1715.0689254504632,Yes
CUST_00915,47,76.79059133997333,Two Year,46,3,9,Bank Transfer,Fiber Optic,No,No internet service,No,Yes,0,3456.45816644527,No
CUST_00916,53,114.83606972481158,One Year,47,14,46,Credit Card,Fiber Optic,No,Yes,Yes,No,0,5906.82256183872,Yes
CUST_00917,9,119.51667686884427,Month-to-Month,41,8,58,Credit Card,DSL,No,No,Yes,Yes,0,1098.8286495955977,Yes
CUST_00918,52,40.65806179701596,Two Year,11,11,61,Electronic Check,DSL,No,Yes,Yes,No,0,2179.533218292593,Yes
CUST_00919,57,99.32926943209337,Two Year,59,6,85,Electronic Check,Fiber Optic,No,Yes,No internet service,No,0,5634.894006400635,Yes
CUST_00920,26,37.59603069609912,Month-to-Month,12,2,17,Cash,No,No,No,Yes,No,0,978.1374315025184,Yes
CUST_00921,41,117.67876118377593,Month-to-Month,3,6,45,Electronic Check,Fiber Optic,No,Yes,No,Yes,1,4599.343244579654,Yes
CUST_00922,35,105.40417031472813,One Year,38,13,31,Electronic Check,No,No internet service,Yes,Yes,No,0,3530.2604435317794,Yes
CUST_00923,63,144.35990074084953,Two Year,53,0,26,Credit Card,DSL,No,Yes,Yes,Yes,0,8874.18950258535,No
CUST_00924,25,28.964542126334756,Two Year,1,2,17,Electronic Check,Fiber Optic,No,Yes,No,No,0,727.2922972984326,Yes
CUST_00925,38,27.41711374966306,Month-to-Month,25,5,38,Electronic Check,DSL,No internet service,No,No,Yes,0,1066.8079666433694,Yes
CUST_00926,2,56.68431971011602,Month-to-Month,58,3,48,Electronic Check,Fiber Optic,Yes,No,No internet service,Yes,0,114.55904484011725,Yes
CUST_00927,7,54.02173888566777,One Year,26,6,81,Bank Transfer,DSL,Yes,Yes,No internet service,No,0,374.07296360401597,Yes
CUST_00928,34,52.10724387935998,One Year,26,13,43,Credit Card,No,No,Yes,No,Yes,0,1704.026817821158,Yes
CUST_00929,17,137.81309546773477,Month-to-Month,14,2,71,Electronic Check,DSL,No,Yes,No,Yes,0,2408.6028116127895,Yes
CUST_00930,43,52.44100598043579,Two Year,7,0,53,Electronic Check,No,No internet service,No,No,No,0,2224.2475122830747,Yes
CUST_00931,59,55.35346439672203,One Year,6,8,33,Cash,Fiber Optic,No,Yes,Yes,Yes,0,3342.946203576221,Yes
CUST_00932,51,118.72177411433528,Two Year,46,14,70,Credit Card,No,No,No,No internet service,No,0,6062.668922635002,Yes
CUST_00933,54,78.4661795185702,Two Year,54,5,35,Credit Card,Fiber Optic,No,Yes,No,Yes,0,4338.298951513675,No
CUST_00934,24,120.97237240417356,One Year,45,7,17,Credit Card,No,Yes,Yes,No,No,0,3021.5868205106613,Yes
CUST_00935,25,28.497600483370082,Month-to-Month,39,2,37,Electronic Check,DSL,No,No internet service,Yes,No,0,742.4358394347718,Yes
CUST_00936,71,83.38425517753996,One Year,59,7,58,Credit Card,Fiber Optic,No internet service,No,Yes,Yes,0,5941.066321789765,Yes
CUST_00937,52,24.369768023826744,Month-to-Month,11,1,8,Credit Card,No,Yes,Yes,No internet service,Yes,1,1268.6863093732861,Yes
CUST_00938,70,28.14491644919609,One Year,12,11,72,Cash,DSL,No,No internet service,Yes,Yes,1,1923.9794313690359,Yes
CUST_00939,33,137.8368689347734,Month-to-Month,42,3,71,Credit Card,DSL,No,No,No,Yes,1,4746.84531290651,Yes
CUST_00940,49,38.10189824528737,One Year,16,2,50,Electronic Check,Fiber Optic,Yes,No internet service,Yes,Yes,0,1859.13655193284,Yes
CUST_00941,29,89.21468869577822,Month-to-Month,16,9,34,Bank Transfer,No,Yes,No,No internet service,No,0,2490.8754103793526,Yes
CUST_00942,63,73.44242833809184,Month-to-Month,55,0,81,Electronic Check,Fiber Optic,No internet service,No,Yes,Yes,0,4595.736404044,Yes
CUST_00943,22,65.15463241364955,Month-to-Month,35,14,4,Bank Transfer,Fiber Optic,No,No internet service,No internet service,Yes,0,1379.943654640952,Yes
CUST_00944,26,136.97833493934542,Month-to-Month,20,12,13,Cash,DSL,Yes,Yes,Yes,No,0,3562.3383517477087,Yes
CUST_00945,28,22.837041580813636,One Year,7,12,29,Cash,DSL,Yes,No,No internet service,Yes,1,643.3553484086216,Yes
CUST_00946,49,106.29265920282658,One Year,4,6,3,Credit Card,No,No,No,No,Yes,0,5123.837980337699,Yes
CUST_00947,71,145.24127644776155,One Year,25,10,38,Credit Card,DSL,No,Yes,Yes,Yes,0,9870.411145753169,Yes
CUST_00948,49,92.82186385003945,Month-to-Month,15,9,83,Credit Card,Fiber Optic,No,Yes,No,Yes,0,4749.988770179576,Yes
CUST_00949,20,141.78692006430194,Month-to-Month,35,1,63,Electronic Check,No,Yes,Yes,Yes,No,1,2913.254193387645,Yes
CUST_00950,63,26.79352430718309,Month-to-Month,27,3,24,Electronic Check,DSL,No internet service,No,Yes,No,0,1745.1948876994131,Yes
CUST_00951,61,74.44313147964098,Month-to-Month,53,8,27,Bank Transfer,Fiber Optic,No,No,No internet service,Yes,0,4480.575545125799,Yes
CUST_00952,49,53.82051282506665,Two Year,28,5,75,Electronic Check,DSL,No,No,No,Yes,1,2705.991621430318,Yes
CUST_00953,71,115.00672544749487,Month-to-Month,46,7,65,Credit Card,Fiber Optic,No,Yes,Yes,Yes,0,8153.533777223622,Yes
CUST_00954,1,147.56862176464207,Month-to-Month,11,1,77,Electronic Check,DSL,No,No,Yes,Yes,0,143.15755200078064,Yes
CUST_00955,13,53.34890811775222,Month-to-Month,36,6,21,Cash,Fiber Optic,No internet service,No internet service,Yes,No,0,667.4882219472603,Yes
CUST_00956,51,105.04269819162968,Month-to-Month,29,5,30,Credit Card,DSL,No internet service,No,No internet service,Yes,0,5274.1686064519345,Yes
CUST_00957,56,45.75269225876622,One Year,22,12,22,Bank Transfer,Fiber Optic,No,No,Yes,Yes,0,2469.2861529512097,Yes
CUST_00958,62,93.4929330943093,One Year,15,13,47,Credit Card,Fiber Optic,No internet service,No,No internet service,Yes,0,6085.386545789522,Yes
CUST_00959,32,80.3112232694837,Month-to-Month,13,8,19,Bank Transfer,DSL,No,No,No internet service,No,1,2454.1025569184626,Yes
CUST_00960,30,146.36069285209982,Month-to-Month,9,6,37,Bank Transfer,Fiber Optic,No internet service,No,Yes,No,0,4364.977994837626,Yes
CUST_00961,29,99.10854545054065,Month-to-Month,6,0,54,Credit Card,DSL,Yes,No internet service,Yes,No,0,2860.3787882563897,Yes
CUST_00962,49,65.43582837128645,Month-to-Month,44,13,67,Bank Transfer,Fiber Optic,No,No,No internet service,No,0,3142.431097163221,Yes
CUST_00963,45,34.83245203543134,Month-to-Month,51,7,78,Credit Card,DSL,Yes,No internet service,Yes,Yes,0,1578.6444165500407,Yes
CUST_00964,30,39.66208773554149,Two Year,59,10,87,Bank Transfer,Fiber Optic,No internet service,Yes,Yes,Yes,0,1148.2147061335745,Yes
CUST_00965,16,49.29120089366056,One Year,36,9,88,Bank Transfer,DSL,Yes,Yes,Yes,Yes,0,811.0502257989255,Yes
CUST_00966,40,52.625665974238736,One Year,28,14,0,Credit Card,Fiber Optic,No,Yes,No,No,0,2069.7564373186638,Yes
CUST_00967,19,130.5800875193479,Month-to-Month,2,2,6,Electronic Check,DSL,No,No,No,No,0,2503.683957270896,Yes
CUST_00968,18,92.95896247672825,Month-to-Month,14,13,56,Electronic Check,Fiber Optic,No,No,Yes,Yes,0,1709.3434039584145,Yes
CUST_00969,1,88.04081847866763,One Year,35,1,11,Bank Transfer,DSL,No,Yes,Yes,No,0,91.46597712507922,Yes
CUST_00970,47,34.91995334299827,One Year,46,11,4,Credit Card,No,No internet service,Yes,No internet service,No,0,1696.3485107070749,Yes
CUST_00971,66,131.81816013542655,One Year,45,2,49,Electronic Check,No,No,No internet service,No,No,0,8794.227407888557,Yes
CUST_00972,38,113.96585941710288,Month-to-Month,51,10,41,Cash,DSL,No internet service,No internet service,No,Yes,0,4282.369062815341,Yes
CUST_00973,51,28.796887047000205,One Year,18,5,11,Credit Card,Fiber Optic,Yes,No,No,No,0,1469.1118904600858,Yes
CUST_00974,63,112.01856263986993,Month-to-Month,12,12,17,Credit Card,DSL,No,No,No,Yes,0,7246.820143611185,Yes
CUST_00975,4,90.65996825454398,Two Year,41,13,65,Credit Card,Fiber Optic,No,No,No,No,0,376.33117977941055,Yes
CUST_00976,1,30.624294947081175,One Year,20,2,73,Bank Transfer,Fiber Optic,Yes,No,Yes,No,1,29.410905037593032,Yes
CUST_00977,8,79.57908339872534,One Year,36,9,78,Credit Card,Fiber Optic,No,No internet service,Yes,Yes,0,629.3022407178778,Yes
CUST_00978,29,83.0105173269061,Month-to-Month,26,4,16,Bank Transfer,Fiber Optic,No,Yes,No,No,0,2473.7746893431427,Yes
CUST_00979,55,41.55069022122585,One Year,54,5,67,Electronic Check,DSL,No,No,No,No,0,2269.6684217494835,Yes
CUST_00980,3,142.9407591100367,Month-to-Month,51,7,70,Bank Transfer,Fiber Optic,No,Yes,No internet service,Yes,0,421.62783010152407,Yes
CUST_00981,32,130.49679829248606,Month-to-Month,28,6,61,Bank Transfer,DSL,No,No,Yes,Yes,0,4138.866812093072,Yes
CUST_00982,10,106.97290385278409,Month-to-Month,19,13,40,Bank Transfer,Fiber Optic,Yes,No,No internet service,Yes,0,1080.730639737581,Yes
CUST_00983,34,80.09842293007894,One Year,24,10,33,Bank Transfer,Fiber Optic,Yes,No,No internet service,No,0,2859.460632602042,Yes
CUST_00984,55,73.5295204059861,Month-to-Month,5,7,69,Credit Card,Fiber Optic,No,Yes,Yes,No,0,4041.2896740298847,Yes
CUST_00985,32,104.62655072962404,Month-to-Month,35,2,44,Credit Card,DSL,Yes,No,No,Yes,0,3250.452127014645,Yes
CUST_00986,50,90.90614302289771,Two Year,1,3,57,Electronic Check,DSL,Yes,Yes,No,Yes,0,4392.060563903194,Yes
CUST_00987,7,28.09550376464513,Month-to-Month,21,5,50,Credit Card,DSL,No,Yes,No internet service,Yes,1,187.66798627764888,Yes
CUST_00988,8,86.62534434014312,One Year,31,10,33,Electronic Check,DSL,No,Yes,No,Yes,1,697.0788053034928,Yes
CUST_00989,65,124.83247024026913,Month-to-Month,15,6,43,Cash,DSL,No,No,No,Yes,0,8150.276853465615,Yes
CUST_00990,57,79.70118408760455,Month-to-Month,17,8,14,Credit Card,No,No,No,No,Yes,0,4409.05622412602,Yes
CUST_00991,67,26.754355082054893,One Year,4,12,77,Bank Transfer,No,No,No,Yes,Yes,0,1827.555402895611,Yes
CUST_00992,59,122.21616591992431,Month-to-Month,53,0,69,Bank Transfer,Fiber Optic,No,No,Yes,Yes,0,7384.6101406807575,Yes
CUST_00993,54,46.17729167767667,Month-to-Month,35,12,49,Electronic Check,Fiber Optic,No,No,No,No,1,2433.503111441512,Yes
CUST_00994,67,53.62070853544504,One Year,29,14,31,Cash,DSL,No,No,No,No,0,3536.578948413908,Yes
CUST_00995,51,41.41182594619846,One Year,44,7,66,Electronic Check,No,No,No,No,No,0,2215.590893642727,Yes
CUST_00996,8,62.927958433294684,One Year,18,7,2,Credit Card,DSL,No,No,No,No,0,497.0938431938157,Yes
CUST_00997,34,118.37769573952255,Month-to-Month,22,5,85,Electronic Check,No,Yes,No,Yes,Yes,0,4129.810198365276,Yes
CUST_00998,35,87.52016173551185,Month-to-Month,33,3,85,Bank Transfer,Fiber Optic,No,No,No,Yes,0,3048.7244866672777,Yes
CUST_00999,32,46.63456563959264,One Year,12,2,73,Bank Transfer,DSL,No,No internet service,Yes,Yes,0,1536.0821280827008,Yes
CUST_01000,46,134.1179101597653,One Year,42,10,50,Credit Card,No,No internet service,No internet service,No internet service,No,0,6335.3957063709295,Yes
CUST_01001,16,134.3456411436988,Two Year,53,2,66,Credit Card,DSL,No internet service,Yes,No internet service,No,0,2185.589923516806,Yes
CUST_01002,68,133.1751952559809,Two Year,28,5,75,Electronic Check,Fiber Optic,No,Yes,No,No,0,9377.197471082152,Yes
CUST_01003,37,51.04350747960011,Two Year,35,12,47,Bank Transfer,Fiber Optic,Yes,No,Yes,No,0,1971.5610111005353,Yes
CUST_01004,54,78.66111474352846,Month-to-Month,21,7,16,Credit Card,DSL,Yes,Yes,Yes,No,0,4281.674712747846,Yes
CUST_01005,14,148.04865529831375,Month-to-Month,51,6,6,Bank Transfer,Fiber Optic,No,Yes,No,Yes,0,2018.2668488128552,Yes
CUST_01006,55,120.36162192029875,One Year,51,10,12,Electronic Check,Fiber Optic,No,No internet service,No,Yes,0,6552.7827013589795,Yes
CUST_01007,48,23.531764759322776,Month-to-Month,46,0,65,Electronic Check,Fiber Optic,Yes,Yes,No,Yes,1,1158.7009770221357,Yes
CUST_01008,7,28.476596863863968,Month-to-Month,35,10,3,Credit Card,DSL,No,No internet service,Yes,Yes,1,202.34383177254884,Yes
CUST_01009,7,80.31107898560326,Two Year,8,5,9,Credit Card,No,Yes,No,No,No,1,544.0640987426776,Yes
CUST_01010,33,138.19862676200282,Two Year,38,6,87,Credit Card,DSL,No internet service,No,No,Yes,0,4355.895021922547,Yes
CUST_01011,23,90.03123373385284,Month-to-Month,50,11,16,Cash,DSL,Yes,Yes,Yes,Yes,1,2108.6045692613743,Yes
CUST_01012,19,84.71562604445774,Month-to-Month,18,6,51,Bank Transfer,DSL,No internet service,Yes,No,Yes,0,1569.5306518462894,Yes
CUST_01013,19,33.711580994361974,Month-to-Month,37,8,5,Bank Transfer,DSL,No internet service,No,Yes,Yes,1,640.4989173429283,Yes
